,magic_pearson_score,magic_spearman_score,magic_slope_0_to_0.75,magic_slope_0.75_to_1,direction,log2fc
TNS3,0.4422597946628497,0.4664771948402344,0.013381713098007482,0.12624559927315832,up,3.2378983749994217
CAPRIN1,0.7496188784384301,0.7478053267428133,0.038916776510229296,0.3694604855948947,up,3.246955952758537
WWOX,0.5657495616498759,0.5810126219093655,0.02800204230602487,0.2675465429415621,up,3.2561859296125806
AC011287.1,0.6401142428552885,0.6356690186011208,0.018063348423939335,0.17572392806938059,up,3.2821733976068743
PRKDC,0.35102497344961014,0.350712649795237,0.01248190198190298,0.12147227291246702,up,3.2827173511581744
PAPPA2,0.5870652290442583,0.5818568272461956,0.017156299658928415,0.16910274163684316,up,3.3010897250122664
NUTM2A-AS1,0.33720014303229284,0.38188482644329474,0.01129302951326754,0.11467933209621085,up,3.344100941029481
SPARC,0.6451937677358308,0.6201987524924397,0.026416678277321262,0.28015383071925554,up,3.406698245841456
PSPC1,0.37853807248369353,0.3970161305694216,0.013112083990409664,0.1392067756391768,up,3.4082605274988396
ANGPTL2,0.545308599043402,0.5367973390418439,0.013679006927186745,0.1480853231712677,up,3.4363932593934106
EIF4A2,0.5204387354749365,0.5306788651893761,0.016002612671105955,0.17427996347954086,up,3.445027344577062
AC090578.1,0.8209098479937226,0.7767253638292893,0.03380379539132594,0.3749993067363928,up,3.4716307861956075
PCDH9,0.7215676137527463,0.70991212548257,0.010389835686774306,0.12011158140937359,up,3.5311305218231217
MRC2,0.5368031874539796,0.5481087700569564,0.011765988997589556,0.1364934348391757,up,3.536137063606326
NAALADL2,0.6873096820289821,0.677775950564488,0.022945932279188768,0.26929815946416336,up,3.552894040809519
SPOCK1,0.6037748656974226,0.5871432087806152,0.01974399957875758,0.2325939817263046,up,3.558327594220335
ZRANB2-AS2,0.7096386324506968,0.6945483230009334,0.016243952553611482,0.19155019855445157,up,3.5597478976348413
MN1,0.5417710386928206,0.5354162474020767,0.009327651026851411,0.11373808281282903,up,3.608057766737997
ATP2B4,0.38813757077296707,0.3667597416835479,0.01232726355626749,0.15162614555864204,up,3.6205940586396146
SRRM2,0.41580510474014254,0.45753930462708753,0.012535184124515524,0.1557399733384669,up,3.6350841917670427
MMP2,0.7083006389946368,0.7044555669175043,0.01751321802417191,0.21987582901128502,up,3.650172911174476
SDK1,0.3320411466918627,0.3491405963391821,0.010304927406064455,0.1395481177550993,up,3.7593564184209214
CCDC14,0.37635398910231993,0.38715156540134615,0.012444170165427895,0.1686250406000471,up,3.7602768574427343
ENPP2,0.29692319982240833,0.30105411529104165,-0.012646162615342705,0.17584459639533392,up,3.797529421162063
FRMD5,0.5594882540991541,0.538090523816957,0.014701244783540904,0.20998114955955494,up,3.8362495988026297
ADAMTS2,0.7072225323445136,0.7025172387378762,0.008760443312312594,0.12796759725400267,up,3.8686308630110897
APEX1,0.46987024962123164,0.4709057179375165,0.008935835746287615,0.13165037481088931,up,3.880965151319278
LAMP1,0.4712124307282656,0.45403104183128035,0.008570421165914088,0.1279851793568348,up,3.9004668433346708
NEAT1,0.5588774621285896,0.5500242981511936,0.028380920166778935,0.4268118443369997,up,3.9106069421896574
NRF1,0.6631555004760831,0.6667801519480756,0.020235243082854428,0.3066080864560874,up,3.9214536619199776
HNRNPH1,0.3048214836922589,0.3601266853237743,0.013173043317309346,0.20231954018748172,up,3.9409750738224716
PTPRK,0.30374341703119956,0.31867316483963953,0.007260215391410377,0.1127883893208441,up,3.957462401221086
PTPRB,0.3279436463885506,0.338564407748859,0.00950064336780859,0.15201397694165844,up,4.000034954628145
LUZP2,0.27784031978174595,0.3223353498748898,0.006913136052717728,0.11321071580017751,up,4.033526392044179
NBEA,0.5514986808281513,0.5485451298252473,0.0190216398018962,0.3203166265939175,up,4.073785158320841
MBOAT2,0.3769147088987598,0.36635180001244166,0.00648882801017504,0.11415393261242475,up,4.1368788240257555
DENND2A,0.6483622718246178,0.6418134717284885,0.007824907293023965,0.14211742459578341,up,4.182865980197291
SUGCT,0.514373240107421,0.5150132929439958,0.0076565457190326085,0.14184254469683888,up,4.211452852388563
AL591043.2,0.42002908804465877,0.4114114547855895,0.00867353951438052,0.1617089035482539,up,4.220634452955145
LINC01004,0.33534279973981596,0.3548950278469486,0.006802817192561338,0.12724389993288085,up,4.225320363918122
BMPR1B,0.3089320892614647,0.3277184053670954,-0.005721705144042261,0.11277913431426903,up,4.3009112104994
LUC7L,0.5279320102772647,0.5307970672239186,0.005327944987713808,0.11476834985121766,up,4.429001842260433
CSMD1,0.7010384907552717,0.6791232557137231,0.032585372545088885,0.7546146282124703,up,4.533443672737801
CPED1,0.47431993056039,0.45725906878323286,0.004597922637476821,0.11088160804169364,up,4.591894082814354
DPH6,0.3079340143197761,0.307752385363592,0.00412083058296867,0.10258220633218086,up,4.637701543684654
TENM4,0.5235689915370434,0.5201813139494775,0.006591787071557549,0.1696873966775338,up,4.686065963015429
MT-ND2,0.5144147714082515,0.519560410569787,0.06877105589278062,1.8511350934451214,up,4.750464878318634
AC090825.1,0.6090480300142771,0.6025294495615003,0.004842310776132595,0.1345021650437411,up,4.795789911931218
CHD2,0.3060603145036095,0.3279283876590221,0.005520590178862029,0.1556496430270725,up,4.81733595124727
PLD5,0.45521081184469936,0.4406702738238406,0.008992480187645285,0.26000272026751337,up,4.853663831444726
WNK2,0.4984463535666358,0.49403290836737784,0.005092370662599221,0.14819088316320791,up,4.862975450548881
TSPAN13,0.4793206759165318,0.4886953280856555,0.0034458312803650275,0.10370311533524725,up,4.911463360409324
DHRS3,0.3564755253676304,0.34107992644604085,0.0036724267455691155,0.11121836619509141,up,4.920517525482692
COL18A1,0.41378484713793534,0.3710585045369141,-0.00570797364495671,0.19188945917532027,up,5.071152980144516
C15orf41,0.42110507597462404,0.44086790723337577,0.003685247564690921,0.1713098005864012,up,5.538702340922999
GPM6A,0.45367600831288446,0.4449198532807864,0.0016708039271428846,0.1063679332944903,up,5.992377037763494
TMEM135,0.34414134429016585,0.3504692054763165,0.0019523324870037856,0.15433885179202297,up,6.304758699382306
VIM,0.3343306697219546,0.3064650689066934,0.0013327907057266689,0.12638786206845193,up,6.56726386245022
IMMP2L,0.3822995583532078,0.3789126740084233,0.0017090818607537665,0.16769446984120115,up,6.616469802702453
