,magic_pearson_score,magic_spearman_score,magic_slope_0_to_0.75,magic_slope_0.75_to_1,direction,log2fc
ROBO1,0.4377067224654235,0.45684490733203226,0.01814472555051015,0.06499639477716739,up,1.840809461505886
INTU,0.6466378026917365,0.6523077514136846,0.025372844923936346,0.09152627195034456,up,1.8509006276612159
EFEMP1,0.6415303270526937,0.6612882923357272,0.035764219729920825,0.1294090539313692,up,1.8553496854712006
PRRC2C,0.29475971781694665,0.34189844005797154,0.025993941839363113,0.09416921763150868,up,1.8570801163913595
LRP1,0.674861011295647,0.681896586974733,0.04312638583032457,0.15657144304384155,up,1.8601783820475302
MYC,0.405209876614504,0.3979128263763702,0.014899021314372842,0.05458816224023557,up,1.8733705620984333
XKR6,0.4126051086398894,0.4569887004055107,0.028798922758639794,0.10565707050134035,up,1.8753025618050616
CAMK2A,0.6217324382579814,0.6089108812025187,0.040977700069313554,0.15094266891120628,up,1.8810897702757534
RNPC3,0.5869006785677015,0.5768625574743086,0.01617285396631446,0.059721973244804355,up,1.884687545081929
GUCY1A2,0.4327985914196252,0.49465514263328414,0.033045962289719344,0.12277522270402288,up,1.8934735270802405
LOXL1,0.49163866078206686,0.49031250980863106,0.019826372477115776,0.07369169931010124,up,1.8940813824946283
COL5A2,0.6482951035243265,0.6594068270745499,0.028467803057239793,0.10624665922920741,up,1.9000144129915892
XPO1,0.32901486800266705,0.3230247252971489,0.029628349138418913,0.11061642653681115,up,1.9005154935161415
NR2F1,0.6201412877091591,0.60742774217732,0.026678285099043558,0.09966712893101264,up,1.9014518380019514
STARD4-AS1,0.554961388575224,0.5953014329410993,0.029989279827462703,0.11246712186691689,up,1.906984529713717
LINC00894,0.4391732762408753,0.4350960267923729,0.0144746808910475,0.05435624142571691,up,1.9089141585371745
AHCTF1,0.3192147104982269,0.3390736671761494,0.01974611811322422,0.0741774197220476,up,1.9094110223125003
AOPEP,0.47566384007819484,0.5027301438020132,0.03269085175464566,0.12362400356861854,up,1.9190000207692748
ADAM12,0.706298964322315,0.7218262255703797,0.07038392127707971,0.2668205019894575,up,1.9225517269258745
PPIP5K2,0.4561687916761528,0.46805930608957236,0.01781009314497988,0.06786429101804639,up,1.9299575920592458
ACTB,0.40758583328585596,0.40252755759694986,0.018938741329828094,0.07274563157731426,up,1.9415201634711585
NT5E,0.41522773869109075,0.4123970834267057,0.014869324801875087,0.057192817885558585,up,1.9434948509275092
ANOS1,0.5815052528996738,0.6119854127612231,0.02780724981995027,0.10791593559482329,up,1.9563749465559457
SLC2A13,0.5190119236070687,0.5173464601946951,0.01349289713822598,0.05239705393389014,up,1.9572855463953676
AHI1,0.4732033469225957,0.49837018529378363,0.026861089094008243,0.10462871695927088,up,1.9616891700264458
HIBCH,0.4702518628650649,0.4667479976318687,0.017456003179208642,0.06836190638216401,up,1.969469359928366
ADNP,0.49160229201047634,0.4942729802039117,0.023190132227823356,0.09088941468151322,up,1.9706012364743823
LINC01515,0.374893796882265,0.3646573791351719,0.017410929460786324,0.06917185130304843,up,1.9901918474480162
KANK2,0.4523464261383738,0.4419376090908752,0.017779130564487367,0.07063816265428337,up,1.990263042832654
TMTC2,0.44837707223480194,0.4796674064596514,0.036809338130261014,0.1466625219699196,up,1.9943565389785758
