,magic_pearson_score,magic_spearman_score,magic_slope_0_to_0.75,magic_slope_0.75_to_1,direction,log2fc
KCTD9,0.3587014083588367,0.34220661975994193,0.005705614593509805,0.11549321582281553,up,4.339282000551113
UACA,0.36700669910589134,0.38745579497352534,0.007236633234728867,0.1489045615376033,up,4.362925484701419
PSMD2,0.38100499803643234,0.3804951070963077,0.005675272744423459,0.12245878765788679,up,4.4314627677090845
SLC2A1,0.6859586176338769,0.6724105531608477,0.010757724915952904,0.23273450831464074,up,4.435240231062473
SFRP1,0.6932562273521803,0.6797407180440517,0.0071623731356310685,0.15500975476520204,up,4.435777516750576
STEAP3,0.42317552515140183,0.441414378715901,-0.005418893638034307,0.11807318247671084,up,4.445539187546365
SH3KBP1,0.4188763512187639,0.4137565022958305,0.005354733177076666,0.11858659777828287,up,4.468982472579907
LINC01578,0.38964071773563397,0.43029261139444186,0.005822300475866896,0.12913432438050382,up,4.471139419428349
LOXL1,0.3938567760768386,0.388550986562438,0.004842342586486962,0.10924815463214957,up,4.495759949522655
COX5A,0.5069969555806946,0.48514634813284757,-0.011247735867179788,0.2590011967337439,up,4.5252522380652085
PHLDA2,0.4360498531693867,0.44782852193966594,0.0046834189231989625,0.10830783962033694,up,4.531431772525315
PRXL2A,0.47482068679851425,0.4786120525151291,0.005613529058159319,0.13196141163662656,up,4.555064270520133
TMEM161B-AS1,0.4910947454679976,0.4901353946523862,0.005073097687418859,0.12204684128103532,up,4.5884242054655315
LINC00430,0.8099514193374306,0.8222210299439512,0.010925483100829279,0.26482829758832815,up,4.599288307026919
NRF1,0.6783334653436836,0.6771297933549533,0.015358019390391197,0.38019774485554797,up,4.629685895149019
CYBA,0.7447745832838536,0.7226629096859155,0.008997415191708278,0.23959682884140307,up,4.734954404803376
NAALADL2,0.3370848607729451,0.35658771632597497,0.006929665426935693,0.18535755249670158,up,4.741381390650625
CD109,0.4169544436714869,0.4363124545912709,-0.0037312632367748925,0.10688786131725114,up,4.840290068582645
SOAT1,0.3054571657606625,0.31518022078199676,0.004406104560900606,0.13108228038959396,up,4.894825134093492
NDUFS1,0.3973495288317792,0.39656086357033143,-0.004661868833514085,0.13912626429241187,up,4.8993425743856385
DENND2A,0.6075929581061122,0.5880208361057846,-0.007126266366797832,0.21442887644532774,up,4.911208981962284
MLF2,0.39361101344605454,0.41496976706277605,0.0040947976138557465,0.12883654629919156,up,4.975605933875997
AC090825.1,0.5831425749171459,0.5609481263688931,0.003739099632440212,0.13725578850594333,up,5.198032269339553
MOXD1,0.5991320272473848,0.6067619834860302,0.0029364027209174397,0.10952238369676323,up,5.221032097243637
CTSH,0.5919371792226663,0.5654366467688147,-0.008061397518317002,0.31224089461327403,up,5.275485726138073
KIRREL1,0.33375795591890367,0.3300062134670847,-0.0025372061474181412,0.10340746139383741,up,5.34895573443549
MFGE8,0.4431718170249864,0.44355260231713983,-0.00439310035893194,0.19191170907734922,up,5.449059469206632
VCP,0.42631406894049867,0.4350443969788633,-0.002406782585745799,0.10939887646161149,up,5.506348288035011
ABCA1,0.4150022869099325,0.4083865634548418,0.0024757980553337753,0.11565851389148511,up,5.545834017467609
CELF2,0.2642077697894834,0.34216191393628087,0.0044531738304543315,0.20899330402446362,up,5.552478981300645
WWOX,0.29513977428224114,0.33383427204466554,-0.006649240126635624,0.3143013644125634,up,5.562815245568929
NAV1,0.3701223406193983,0.38879698777787064,0.0033080359273521165,0.16299163315798867,up,5.622679195163218
MT-ND2,0.5104420770229985,0.5056987420040279,0.02799108092550629,1.4031080030827947,up,5.6475150530408555
LINC00278,0.47409915884197273,0.45142208266714307,0.0020445863915429232,0.10430620900273575,up,5.672872205541436
ATP5IF1,0.353242834675389,0.3712848366773474,0.0026567515975509854,0.14099336813413968,up,5.729820150124135
ATP1A1,0.35102994054899367,0.3679780888076633,-0.003211618355892681,0.1737315419283339,up,5.757415432696489
MGMT,0.32616526243142835,0.3705491516648746,-0.0024875880768722553,0.13724056139691032,up,5.785815514898503
GPR137B,0.4553454184851588,0.4619137616599091,0.001796429519889677,0.10013956457851265,up,5.800735942712786
GRN,0.5031047534791214,0.4839939592608244,-0.003050121337504813,0.1735661910274983,up,5.830475506273609
NDUFB4,0.44058674251893354,0.430613393632714,-0.002267409682078973,0.1330717101488712,up,5.875015004699961
GDI2,0.45403234828462447,0.4546950698236763,0.0026438946600063793,0.15575958358089623,up,5.88051242486906
CLTC,0.29205291579512027,0.3246568603009234,0.0018201884115050372,0.1076979795294166,up,5.88675957966388
SLC4A2,0.4858300969910528,0.47185967569099735,-0.0024978663346786664,0.14838859347546943,up,5.8925401092604055
GABRB3,0.4190380933137263,0.43344487587704944,0.0017065812867380322,0.10252547681422458,up,5.908729509424753
GADD45GIP1,0.4042647651569331,0.4208767315693476,0.002187381143338403,0.16317871119237626,up,6.221104414091331
FGF13,0.43013327585853284,0.42765371816669084,-0.001661458493428138,0.12696420996084046,up,6.255827809603683
LEPROT,0.3632452608154229,0.36449731922530715,0.0014548605524694375,0.11277172884778924,up,6.276380750118723
EID1,0.4303918099157683,0.41265045599325945,0.0013749224825802269,0.11968792933880903,up,6.443783569459675
CHCHD10,0.46914509166315843,0.4608175092076626,-0.0023754032849567204,0.20739061003295184,up,6.448034296588757
PTGIS,0.5422083587873473,0.5532039387306459,0.00195818036493773,0.1720759173605136,up,6.457387735503829
PLIN2,0.3718250325940892,0.3626349877497316,-0.0014793663944034131,0.13739558128078677,up,6.5372123880844155
M6PR,0.4108294842956677,0.4151802178613329,-0.0015490461975278171,0.14491486568009396,up,6.547681616471801
CAPRIN1,0.6048679386732184,0.5793500257330666,-0.004646205131909498,0.4780375303901519,up,6.684927226254389
SCG5,0.5893244951672192,0.5847509271866619,-0.0011506002177067494,0.1211469488322713,up,6.7182276114632895
BAG1,0.568140420749332,0.582993397081748,-0.0013533160643105036,0.1587064224923581,up,6.873717884494911
EMP3,0.4782126634033663,0.4613962492727765,-0.0011569424944701692,0.14918905671143565,up,7.010680747503893
MMP2,0.6945188982341509,0.668583085165938,0.0031835911917470795,0.47628570924284647,up,7.225028361847835
TENM4,0.3899758893362201,0.3780835713515828,-0.0006828791137944728,0.11092267276642383,up,7.34370836038811
MLLT11,0.35068282069944,0.36494046331861035,-0.0005818810754951564,0.10501095410283219,up,7.495599787444118
MRC2,0.45796672138984346,0.47318233353190076,-0.0008755471282292363,0.18113210294735207,up,7.692641712711704
RABGAP1L,0.36370775819976364,0.3627863722307707,0.0008542396556519702,0.26236566149916296,up,8.262722324031749
BAMBI,0.5427144573719397,0.5259677009877708,-0.0003298620535459447,0.12249855646555718,up,8.536686209492368
SLC25A6,0.5079694927293769,0.4966502792874778,-0.0006219274836413869,0.23482811669696663,up,8.560643068977317
GULP1,0.5103958353415784,0.5148117978768876,-0.0001808898543127299,0.22865267099888278,up,10.30383056385116
GAS7,0.3595343119268112,0.36337703789173514,3.401435411691332e-05,0.11524542102889536,up,11.726278114991704
